Account_ID,Date,Transaction_details,Chq_no,Value_date,Withdrawal_amt,Withdrawal_currency,Deposit_amt,Deposit_currency,Balance_amt
ACC0005,2023-04-23,Impact already various here.,,2023-04-23,0.0,,1311.49,EUR,64415.45
ACC0023,2023-04-23,Sometimes herself leg project it professional front building.,6221320,2023-04-23,0.0,,4297.88,SGD,46191.16
ACC0046,2023-04-23,Year fall election majority case paper.,0954275,2023-04-23,0.0,,1396.81,EUR,93052.75
ACC0021,2023-04-23,Identify reduce close difficult.,,2023-04-23,2063.74,INR,0.0,,16481.19
ACC0038,2023-04-23,Herself window effect yeah pay.,6012577,2023-04-23,0.0,,3101.71,INR,6380.4
ACC0018,2023-04-24,Center night police manager garden film avoid.,,2023-04-24,0.0,,4152.39,INR,23009.33
ACC0035,2023-04-24,Since thing police meet evidence push.,2966020,2023-04-24,114.25,USD,0.0,,55470.91
ACC0044,2023-04-24,For thousand these upon.,,2023-04-24,0.0,,3421.29,EUR,49733.81
ACC0040,2023-04-24,Network character gas.,1958050,2023-04-24,0.0,,3040.76,USD,67086.35
ACC0034,2023-04-24,Six student technology item care performance.,,2023-04-24,3747.07,GBP,0.0,,74196.96
ACC0032,2023-04-24,Media others either month.,,2023-04-24,0.0,,171.96,JPY,93086.36
ACC0013,2023-04-24,Lay age speech case bill foot.,6330029,2023-04-24,0.0,,2122.4,JPY,99308.84
ACC0013,2023-04-24,Wall which pass low election.,,2023-04-24,0.0,,2301.31,EUR,11919.25
ACC0024,2023-04-25,Financial tell some when like large heart easy.,4691081,2023-04-25,3583.75,JPY,0.0,,73261.95
ACC0034,2023-04-25,Law somebody specific would tell police scientist.,,2023-04-25,0.0,,685.07,GBP,89801.7
ACC0018,2023-04-25,Teacher go owner go network house.,9716314,2023-04-25,0.0,,489.44,SGD,38891.08
ACC0025,2023-04-25,Important describe feeling live wide human situation.,,2023-04-25,0.0,,4448.94,GBP,22785.57
ACC0002,2023-04-25,South million her best.,9801697,2023-04-25,0.0,,2739.77,USD,84011.95
ACC0034,2023-04-25,Year spring detail role us inside sit.,,2023-04-25,1685.52,SGD,0.0,,73573.41
ACC0005,2023-04-25,Memory imagine ahead different save rule term.,4918724,2023-04-25,0.0,,2156.88,SGD,90908.96
ACC0005,2023-04-26,Field trade serve tough.,1354463,2023-04-26,0.0,,3489.38,USD,52578.35
ACC0029,2023-04-26,House we oil free whatever region ahead.,1483236,2023-04-26,1431.35,INR,0.0,,95996.05
ACC0033,2023-04-26,Concern kind think design sell.,0292804,2023-04-26,575.86,INR,0.0,,12942.5
ACC0002,2023-04-26,Record Congress seat public.,,2023-04-26,0.0,,638.86,SGD,54973.21
ACC0019,2023-04-26,Onto include score form live foot beat.,,2023-04-26,1842.55,EUR,0.0,,77411.16
ACC0016,2023-04-26,Catch full young.,,2023-04-26,0.0,,2084.34,SGD,52804.16
ACC0022,2023-04-27,Energy kind usually defense would hit.,,2023-04-27,0.0,,4308.97,EUR,40856.63
ACC0007,2023-04-27,Talk let parent affect determine during there.,5426352,2023-04-27,0.0,,1082.32,GBP,30784.54
ACC0049,2023-04-27,Collection candidate future letter.,7385506,2023-04-27,0.0,,4067.97,USD,95204.27
ACC0005,2023-04-27,Daughter word between already number.,,2023-04-27,0.0,,2517.03,INR,5340.66
ACC0015,2023-04-27,Subject memory later.,,2023-04-27,2735.29,USD,0.0,,54712.11
ACC0025,2023-04-27,Theory us teach star it.,,2023-04-27,0.0,,505.01,EUR,10416.4
ACC0006,2023-04-28,Analysis occur push authority billion lead your.,,2023-04-28,321.76,EUR,0.0,,18972.09
ACC0018,2023-04-28,Seem himself sort animal performance.,8234512,2023-04-28,752.12,INR,0.0,,85046.63
ACC0013,2023-04-28,Second worker night professional interest artist standard.,5090479,2023-04-28,0.0,,4218.23,INR,71027.0
ACC0014,2023-04-28,Research forward yourself threat everybody listen.,7310706,2023-04-28,0.0,,1505.6,INR,20264.83
ACC0049,2023-04-28,Lead say may only best weight.,1761996,2023-04-28,3946.64,SGD,0.0,,96868.33
ACC0040,2023-04-28,Argue law break walk upon smile firm.,,2023-04-28,1759.2,EUR,0.0,,89947.48
ACC0016,2023-04-28,Degree save off amount official fish fine morning.,8028937,2023-04-28,1971.48,EUR,0.0,,91895.73
ACC0008,2023-04-28,Clearly sing pull author bank record.,6659527,2023-04-28,0.0,,3503.8,INR,59116.8
ACC0022,2023-04-28,Simple color field still agreement long study.,,2023-04-28,0.0,,3282.62,SGD,60625.17
ACC0012,2023-04-28,Plant traditional special since.,8441689,2023-04-28,0.0,,2488.41,JPY,97575.71
ACC0047,2023-04-29,Pass before us go rate station born.,,2023-04-29,4074.33,SGD,0.0,,50029.77
ACC0005,2023-04-29,Range expect next cost name firm free.,,2023-04-29,0.0,,1275.09,USD,50127.48
ACC0047,2023-04-29,Loss center summer field.,,2023-04-29,0.0,,1351.77,USD,34973.58
ACC0013,2023-04-29,Purpose protect think sure because book over.,4130549,2023-04-29,4152.65,USD,0.0,,77710.03
ACC0022,2023-04-29,Opportunity agreement research get bad fire.,,2023-04-29,0.0,,124.96,USD,17209.51
ACC0001,2023-04-29,During cold seem benefit sign ever.,1713253,2023-04-29,2472.09,JPY,0.0,,59335.18
ACC0023,2023-04-29,National leg tend quite.,7546932,2023-04-29,2108.4,INR,0.0,,32603.18
ACC0040,2023-04-30,Perhaps wonder end including later watch.,,2023-04-30,2177.03,SGD,0.0,,84311.57
ACC0037,2023-04-30,Evidence science just instead bill.,0960093,2023-04-30,395.01,GBP,0.0,,44793.34
ACC0015,2023-04-30,Involve go process ok second.,,2023-04-30,0.0,,1825.47,SGD,76301.14
ACC0005,2023-04-30,Couple program blue or choice so.,,2023-04-30,1265.42,USD,0.0,,98081.15
ACC0028,2023-04-30,Whom enter whose who democratic.,8686508,2023-04-30,0.0,,998.69,USD,97541.34
ACC0003,2023-05-01,Available hard environmental officer education.,6506811,2023-05-01,2797.0,EUR,0.0,,77180.35
ACC0022,2023-05-01,Yet later standard customer old such.,,2023-05-01,3001.28,EUR,0.0,,29561.68
ACC0006,2023-05-01,Control structure voice prepare business.,9216111,2023-05-01,1381.5,JPY,0.0,,58417.53
ACC0011,2023-05-01,Society boy school fast.,,2023-05-01,4396.83,EUR,0.0,,51834.85
ACC0048,2023-05-01,Fund situation attention.,8925263,2023-05-01,4737.81,GBP,0.0,,62361.61
ACC0037,2023-05-01,Economy approach just Democrat create fire receive water.,0495507,2023-05-01,4818.09,USD,0.0,,92417.78
ACC0049,2023-05-01,Country then apply easy grow.,6360554,2023-05-01,1076.81,SGD,0.0,,53493.3
ACC0008,2023-05-01,Protect vote statement hope have least.,7736572,2023-05-01,0.0,,2737.91,SGD,53324.51
ACC0024,2023-05-01,Full pressure draw talk his hotel face join.,,2023-05-01,0.0,,2422.92,INR,78317.32
ACC0004,2023-05-02,Price ask whose three section develop computer.,,2023-05-02,2039.45,SGD,0.0,,16332.49
ACC0023,2023-05-02,Long early pass adult source everybody investment.,,2023-05-02,0.0,,2207.26,INR,24375.98
ACC0016,2023-05-02,Quality provide lose left old top.,,2023-05-02,418.3,EUR,0.0,,58005.67
ACC0011,2023-05-02,Soldier north else law sound current.,8803221,2023-05-02,1022.62,EUR,0.0,,58126.22
ACC0018,2023-05-02,Sea remain body institution possible.,7107666,2023-05-02,2623.64,JPY,0.0,,84504.3
ACC0027,2023-05-03,Increase today act mouth performance camera.,,2023-05-03,2121.86,GBP,0.0,,70662.7
ACC0011,2023-05-03,Finally guess see.,,2023-05-03,2947.16,EUR,0.0,,37901.72
ACC0044,2023-05-03,Personal spring institution lead until.,,2023-05-03,0.0,,3860.22,SGD,72370.98
ACC0044,2023-05-03,Some much teach front how support network.,,2023-05-03,1454.65,GBP,0.0,,22606.19
ACC0050,2023-05-03,North think according seem education.,,2023-05-03,2393.67,USD,0.0,,27254.86
ACC0013,2023-05-03,Improve hotel learn practice need enough join.,1151861,2023-05-03,1963.58,EUR,0.0,,21164.38
ACC0014,2023-05-03,Democrat record often base street consider.,7293953,2023-05-03,0.0,,1888.87,GBP,27115.55
ACC0026,2023-05-03,Begin despite war material station base mean.,3216351,2023-05-03,0.0,,4662.9,INR,86160.44
ACC0025,2023-05-04,Start discover respond heavy.,,2023-05-04,0.0,,380.24,INR,48923.23
ACC0005,2023-05-04,Road spring film light whether best key.,,2023-05-04,0.0,,1649.16,USD,38875.53
ACC0004,2023-05-04,Describe some science attention as my name back.,0569887,2023-05-04,990.63,INR,0.0,,96967.71
ACC0030,2023-05-04,Student social see.,,2023-05-04,0.0,,3004.09,INR,98491.06
ACC0023,2023-05-04,Increase president clearly teacher no.,,2023-05-04,4950.95,INR,0.0,,99888.8
ACC0022,2023-05-04,Own design must nature seek nothing sound.,,2023-05-04,901.08,GBP,0.0,,97662.03
ACC0029,2023-05-04,Experience entire personal likely.,2497416,2023-05-04,1965.37,SGD,0.0,,6470.48
ACC0002,2023-05-04,Detail positive society light moment.,3329780,2023-05-04,0.0,,1968.96,SGD,65784.81
ACC0014,2023-05-04,Actually probably these whom make early until.,9624717,2023-05-04,463.92,SGD,0.0,,71693.12
ACC0010,2023-05-05,Record standard thought provide.,1233976,2023-05-05,392.61,SGD,0.0,,50292.13
ACC0014,2023-05-05,Three fast recently boy eat trip.,,2023-05-05,0.0,,1402.46,INR,6482.84
ACC0045,2023-05-05,Lead center final peace evidence western hard.,8190073,2023-05-05,0.0,,2252.95,EUR,72055.1
ACC0018,2023-05-05,Record detail add detail.,,2023-05-05,2979.39,USD,0.0,,42369.91
ACC0030,2023-05-05,Reach third sister.,,2023-05-05,1439.29,GBP,0.0,,99501.1
ACC0011,2023-05-05,Both billion environment really force any article.,7253136,2023-05-05,0.0,,2744.87,GBP,11606.48
ACC0047,2023-05-05,Man past major office special in change party.,,2023-05-05,693.9,EUR,0.0,,24666.93
ACC0033,2023-05-06,Military employee see yet figure during.,,2023-05-06,4049.97,USD,0.0,,6285.89
ACC0050,2023-05-06,Green plant go increase character before.,,2023-05-06,2284.18,SGD,0.0,,49472.54
ACC0015,2023-05-06,Mention order ball contain should man employee.,6848702,2023-05-06,0.0,,1132.11,SGD,55413.35
ACC0047,2023-05-06,Quite tough suggest reduce fill boy.,4582517,2023-05-06,0.0,,1437.52,USD,7855.2
ACC0017,2023-05-06,Time cut sport share.,8433534,2023-05-06,0.0,,2020.01,SGD,19155.21
ACC0036,2023-05-06,History pull within personal few.,,2023-05-06,2755.47,INR,0.0,,63645.42
ACC0019,2023-05-06,Glass world southern mind.,2904588,2023-05-06,0.0,,4640.92,GBP,24240.74
ACC0009,2023-05-07,Wish beat Congress election.,,2023-05-07,4267.22,SGD,0.0,,80981.75
ACC0007,2023-05-07,Large hot base writer poor center cost.,,2023-05-07,0.0,,3154.42,USD,49939.63
ACC0009,2023-05-07,Just it particular others.,,2023-05-07,2882.76,JPY,0.0,,47845.68
ACC0034,2023-05-07,Late clearly hair them kind course power.,,2023-05-07,1699.6,JPY,0.0,,39921.61
ACC0011,2023-05-07,Explain often response two avoid.,,2023-05-07,3345.08,SGD,0.0,,59195.21
ACC0025,2023-05-07,Space majority anything maintain travel record.,,2023-05-07,0.0,,2775.8,EUR,98316.85
ACC0023,2023-05-07,Line might summer direction similar coach tree.,2248410,2023-05-07,0.0,,189.04,INR,6449.55
ACC0014,2023-05-07,Upon project want country spring alone simply.,,2023-05-07,0.0,,4767.13,INR,90030.54
ACC0034,2023-05-07,Language write note off.,6081316,2023-05-07,0.0,,1879.93,JPY,92124.81
ACC0030,2023-05-08,Quality her my recently technology world agreement.,0654208,2023-05-08,0.0,,4470.26,EUR,58060.66
ACC0010,2023-05-08,Relate personal start health.,8035758,2023-05-08,417.67,USD,0.0,,54130.92
ACC0001,2023-05-08,Paper think understand article worker weight production.,1423169,2023-05-08,3359.16,GBP,0.0,,63901.03
ACC0009,2023-05-08,Kind similar thousand eye piece soldier.,,2023-05-08,270.46,INR,0.0,,96573.65
ACC0031,2023-05-08,Suggest section lose.,5116418,2023-05-08,2985.05,EUR,0.0,,77153.14
ACC0003,2023-05-08,Soon rate one full room several compare.,,2023-05-08,0.0,,2720.29,USD,67562.23
ACC0017,2023-05-08,Report fish hotel accept natural.,9925939,2023-05-08,0.0,,3015.17,JPY,92916.08
ACC0006,2023-05-09,With across girl.,2408711,2023-05-09,0.0,,1002.03,GBP,13587.22
ACC0027,2023-05-09,Often major officer television attention from.,4014942,2023-05-09,1863.9,JPY,0.0,,94887.46
ACC0031,2023-05-09,Since open pick.,9732096,2023-05-09,0.0,,853.56,EUR,72251.41
ACC0038,2023-05-09,Necessary its resource before.,9222610,2023-05-09,0.0,,3101.76,USD,59371.84
ACC0018,2023-05-09,Short could check.,8811313,2023-05-09,0.0,,1679.44,GBP,54799.31
ACC0035,2023-05-09,Although us capital commercial usually best perform.,,2023-05-09,0.0,,4996.87,SGD,88650.16
ACC0020,2023-05-10,Perform throw nothing mind.,,2023-05-10,0.0,,4297.63,JPY,84064.02
ACC0048,2023-05-10,Human air view send amount film thousand.,,2023-05-10,0.0,,1142.76,SGD,76355.86
ACC0029,2023-05-10,Measure cut just ever hope agency trip large.,0584111,2023-05-10,2208.05,SGD,0.0,,67464.34
ACC0013,2023-05-10,Study really education customer program.,,2023-05-10,2127.18,EUR,0.0,,64521.99
ACC0033,2023-05-10,Old listen popular get item spring myself.,6455211,2023-05-10,0.0,,2198.93,JPY,59864.58
ACC0016,2023-05-10,Situation rest night expert trip how.,,2023-05-10,0.0,,3380.28,SGD,28786.22
ACC0037,2023-05-10,Strategy shoulder suffer writer explain charge option.,,2023-05-10,0.0,,4567.67,USD,67236.07
ACC0015,2023-05-10,Themselves early quite.,9826690,2023-05-10,0.0,,482.69,GBP,11484.03
ACC0031,2023-05-11,Camera as reason trouble peace.,4342628,2023-05-11,2322.89,INR,0.0,,12173.2
ACC0006,2023-05-11,Operation the sell space car.,,2023-05-11,257.76,EUR,0.0,,5359.56
ACC0005,2023-05-11,Push third kind training top thought should.,7158597,2023-05-11,1608.85,JPY,0.0,,20523.66
ACC0032,2023-05-11,Change usually manage cover difficult.,,2023-05-11,0.0,,2281.2,INR,14215.37
ACC0003,2023-05-11,Generation scene summer almost.,,2023-05-11,3034.38,GBP,0.0,,40280.46
ACC0034,2023-05-11,Cup dog model home lose develop nor throughout.,,2023-05-11,0.0,,290.39,EUR,65677.69
ACC0013,2023-05-11,Fire never or piece many full.,,2023-05-11,4501.77,GBP,0.0,,42216.27
ACC0039,2023-05-11,Shake feel program live.,,2023-05-11,4998.82,USD,0.0,,34485.57
ACC0035,2023-05-12,Particularly station become edge somebody.,4953077,2023-05-12,1437.72,JPY,0.0,,68050.82
ACC0021,2023-05-12,Economic himself movie decade authority.,,2023-05-12,1723.73,SGD,0.0,,6976.83
ACC0016,2023-05-12,Treat lot real prove center trouble child.,5757749,2023-05-12,0.0,,3958.95,GBP,85546.23
ACC0013,2023-05-12,Modern organization have hotel.,,2023-05-12,2878.99,USD,0.0,,64175.46
ACC0035,2023-05-12,Meet own security fill move see high.,9802271,2023-05-12,2637.77,JPY,0.0,,36553.66
ACC0049,2023-05-12,Likely rule business last almost next bank successful.,,2023-05-12,3017.75,SGD,0.0,,60345.51
ACC0045,2023-05-12,Pm firm week student early.,4334540,2023-05-12,0.0,,366.69,SGD,54085.57
ACC0026,2023-05-12,Finish already turn member prepare better.,5620159,2023-05-12,0.0,,3526.32,SGD,66495.59
ACC0011,2023-05-12,Control hear event road language could begin.,7143104,2023-05-12,0.0,,323.34,INR,74436.45
ACC0014,2023-05-12,Democratic rest parent quality fear lot.,5468661,2023-05-12,0.0,,4663.01,GBP,95858.68
ACC0015,2023-05-13,Public mean TV very.,8539345,2023-05-13,0.0,,702.59,USD,16723.53
ACC0038,2023-05-13,Take positive American Mr wide half large.,2977894,2023-05-13,0.0,,3406.32,GBP,26432.72
ACC0026,2023-05-13,Mean thing attention born.,,2023-05-13,0.0,,1579.48,GBP,83569.68
ACC0047,2023-05-13,Respond enough thing event think meet foot.,,2023-05-13,2878.7,EUR,0.0,,61568.6
ACC0021,2023-05-13,Room environment claim remain range growth.,3783976,2023-05-13,0.0,,818.54,USD,60108.96
ACC0045,2023-05-13,Statement end along better.,4516735,2023-05-13,0.0,,2928.9,INR,96638.25
ACC0017,2023-05-13,Pm social push front single decision.,7162264,2023-05-13,0.0,,4074.37,EUR,96067.25
ACC0043,2023-05-13,Finally no girl.,,2023-05-13,0.0,,2019.15,GBP,77849.82
ACC0002,2023-05-13,Over reality but investment finally election make.,8274046,2023-05-13,0.0,,2412.81,GBP,37138.3
ACC0014,2023-05-14,Project chair meet there past.,4258621,2023-05-14,2501.98,GBP,0.0,,80301.32
ACC0026,2023-05-14,Price three heart appear TV.,6901898,2023-05-14,1846.92,JPY,0.0,,19375.44
ACC0039,2023-05-14,Expect same whatever oil thank college.,,2023-05-14,0.0,,1359.34,SGD,63276.22
ACC0016,2023-05-14,Program arrive soon two piece reality appear job.,1074849,2023-05-14,3165.2,INR,0.0,,71601.78
ACC0010,2023-05-14,Service then small data evidence.,8663719,2023-05-14,2050.78,SGD,0.0,,55506.8
ACC0007,2023-05-14,Fight manager along difficult.,1244907,2023-05-14,3415.04,SGD,0.0,,50841.78
ACC0050,2023-05-14,Everything relate baby economy.,5312895,2023-05-14,2768.27,SGD,0.0,,32278.5
ACC0043,2023-05-14,Consumer knowledge party onto.,6564877,2023-05-14,3329.83,SGD,0.0,,56243.36
ACC0034,2023-05-14,Wide also show teach majority.,,2023-05-14,0.0,,2467.08,SGD,45134.41
ACC0010,2023-05-14,Study approach allow open.,7205769,2023-05-14,3881.72,JPY,0.0,,65125.87
ACC0014,2023-05-15,Adult long indeed.,,2023-05-15,0.0,,4216.77,INR,30777.02
ACC0017,2023-05-15,Relationship detail all law.,5920881,2023-05-15,207.11,EUR,0.0,,68347.61
ACC0046,2023-05-15,Manage me fine market certainly recently.,,2023-05-15,0.0,,4348.43,INR,42446.28
ACC0013,2023-05-15,Arrive history appear avoid.,3101735,2023-05-15,3462.79,GBP,0.0,,27604.95
ACC0018,2023-05-15,Mention service and any image reason room.,7133785,2023-05-15,0.0,,476.51,JPY,91620.82
ACC0013,2023-05-15,Suggest community likely.,9722650,2023-05-15,450.41,USD,0.0,,47161.56
ACC0018,2023-05-15,General take weight pay.,,2023-05-15,0.0,,4345.36,EUR,28395.75
ACC0015,2023-05-15,Must with message.,6276279,2023-05-15,0.0,,4326.16,INR,47722.73
ACC0031,2023-05-16,Check record month surface.,0896138,2023-05-16,0.0,,1579.77,GBP,60391.72
ACC0019,2023-05-16,Anyone fact try authority who heavy.,8311835,2023-05-16,1841.26,SGD,0.0,,16044.7
ACC0011,2023-05-16,Sort career sign resource hand.,,2023-05-16,2591.32,USD,0.0,,80228.01
ACC0006,2023-05-16,Deep listen campaign school visit just.,,2023-05-16,4233.99,USD,0.0,,37508.5
ACC0037,2023-05-16,Official throw will how its pull including.,5187528,2023-05-16,1605.56,USD,0.0,,68242.45
ACC0046,2023-05-17,Stuff say many our.,,2023-05-17,3568.52,INR,0.0,,27585.67
ACC0039,2023-05-17,Fire field its would.,3326621,2023-05-17,0.0,,3622.99,SGD,42007.79
ACC0039,2023-05-17,It option break investment growth onto play hope.,0887204,2023-05-17,0.0,,4468.55,SGD,14890.17
ACC0005,2023-05-17,Dinner suffer smile end the everything.,,2023-05-17,1650.34,SGD,0.0,,56493.45
ACC0043,2023-05-17,Among eye hospital beat.,9925766,2023-05-17,544.54,EUR,0.0,,75008.29
ACC0003,2023-05-17,Hard reduce issue too must senior subject.,,2023-05-17,0.0,,1882.26,USD,95630.54
ACC0018,2023-05-17,Provide right ask new across bring he.,,2023-05-17,0.0,,4014.97,EUR,48987.72
ACC0050,2023-05-17,Fight already often foreign choose phone rise three.,,2023-05-17,0.0,,2900.47,INR,97542.7
ACC0044,2023-05-18,Give north their always onto certain big.,1987514,2023-05-18,0.0,,271.49,INR,55410.74
ACC0012,2023-05-18,Whatever black month quality current contain whose catch.,,2023-05-18,3375.51,JPY,0.0,,31612.84
ACC0040,2023-05-18,West gas improve these hard.,,2023-05-18,0.0,,1204.56,EUR,29092.87
ACC0044,2023-05-18,Above test order.,5508596,2023-05-18,3277.04,EUR,0.0,,36101.48
ACC0038,2023-05-18,Instead avoid only place collection before fast.,,2023-05-18,0.0,,2566.59,SGD,9635.39
ACC0008,2023-05-18,Until election dog.,,2023-05-18,3359.53,GBP,0.0,,29496.07
ACC0034,2023-05-18,Nothing along enjoy use list.,8499147,2023-05-18,4244.28,SGD,0.0,,26293.31
ACC0024,2023-05-18,Since find light traditional push material only.,9659967,2023-05-18,0.0,,1435.81,SGD,95611.26
ACC0033,2023-05-19,Skill camera measure knowledge.,3835975,2023-05-19,1006.4,USD,0.0,,25955.47
ACC0009,2023-05-19,Capital before boy lay tax.,1938290,2023-05-19,4902.01,JPY,0.0,,59973.35
ACC0036,2023-05-19,Instead author should oil land.,7531335,2023-05-19,2958.5,INR,0.0,,45515.4
ACC0007,2023-05-19,Eat rate discover budget policy.,,2023-05-19,793.89,EUR,0.0,,55206.43
ACC0017,2023-05-19,Try nearly perhaps any.,,2023-05-19,0.0,,3265.02,EUR,67909.66
ACC0042,2023-05-19,Window oil understand relate.,,2023-05-19,0.0,,4587.32,USD,33216.16
ACC0041,2023-05-20,Skill morning source rise.,,2023-05-20,0.0,,4364.89,GBP,68563.89
